00380002     	180801	8	Group 8 - NAC	15	Standard Marketing Fund	19681.13	396.70	21.75	.00	.00	953.27	20054.08	401.08	20056.08	21032.10	USD   
00380002     	180801	8	Group 8 - NAC	16	Exempt	3619.56	21.75	21.75	.00	.00	171.36	21.75	.00	3619.56	3813.67	USD   
00390002     	250601	7	Group 7 - FII	25	Standard	1966.90	364.20	.00	.00	9.80	196.70	2331.10	139.87	2340.90	2527.80	USD   
00390002     	250601	8	Group 8 - NAC	29	Standard Marketing Fund	1966.90	364.20	.00	.00	9.80	196.70	2331.10	46.62	2340.90	2527.80	USD   
00390003     	250602	11	Group 11 - FII	21	Standard	1818.76	.00	.00	.00	.00	172.78	1818.76	109.13	1818.76	1991.54	USD   
00390003     	250602	12	Group 12 - NAC	33	Standard Marketing Fund	1818.76	.00	.00	.00	.00	172.78	1818.76	36.38	1818.76	1991.54	USD   
00410002     	11901	7	Group 7 - FII	15	Standard	3004.56	402.00	122.00	.00	.00	247.87	3284.56	197.07	3284.56	3654.43	USD   
00410002     	11901	7	Group 7 - FII	16	Exempt	1017.40	122.00	122.00	.00	.00	83.94	122.00	.00	1017.40	1223.34	USD   
00410002     	11901	8	Group 8 - NAC	18	Standard Marketing Fund	3004.56	402.00	122.00	.00	.00	247.87	3284.56	65.69	3284.56	3654.43	USD   
00410002     	11901	8	Group 8 - NAC	19	Exempt	1017.40	122.00	122.00	.00	.00	83.94	122.00	.00	1017.40	1223.34	USD   
00430002     	102401	7	Group 7 - FII	19	Standard	394.63	1400.83	.00	.00	.00	39.46	1620.88	97.25	1798.46	1837.92	USD   
00430002     	102401	8	Group 8 - NAC	21	Standard Marketing Fund	394.63	1400.83	.00	.00	.00	39.46	1620.88	32.42	1798.46	1837.92	USD   
00430003     	101901	11	Group 11 - FII	17	Standard	1632.33	3.00	.00	.00	.00	163.23	1641.33	98.48	1641.33	1804.56	USD   
00430003     	101901	12	Group 12 - NAC	23	Standard Marketing Fund	1632.33	3.00	.00	.00	.00	163.23	1641.33	32.83	1641.33	1804.56	USD   
00440002     	122001	7	Group 7 - FII	13	Standard	2973.13	470.37	.00	.00	173.92	98.48	3184.50	191.07	3393.42	3541.98	USD   
00440002     	122001	8	Group 8 - NAC	15	Standard Marketing Fund	2973.13	470.37	.00	.00	173.92	98.48	3184.50	63.69	3393.42	3541.98	USD   
00450002     	66601	7	Group 7 - FII	19	Standard	903.02	286.75	.00	.00	.00	92.57	1183.77	71.03	1189.77	1282.34	USD   
00450002     	66601	8	Group 8 - NAC	21	Standard Marketing Fund	903.02	286.75	.00	.00	.00	92.57	1183.77	23.68	1189.77	1282.34	USD   
00450003     	61001	11	Group 11 - FII	17	Standard	1375.59	452.00	.00	.00	.00	130.68	1819.59	109.18	1835.59	1966.27	USD   
00450003     	61001	12	Group 12 - NAC	23	Standard Marketing Fund	1375.59	452.00	.00	.00	.00	130.68	1819.59	36.39	1835.59	1966.27	USD   
00460002     	175001	7	Group 7 - FII	15	Standard	715.01	.00	.00	.00	.00	50.05	715.01	42.90	715.01	765.06	USD   
00460002     	175001	8	Group 8 - NAC	18	Standard Marketing Fund	715.01	.00	.00	.00	.00	50.05	715.01	14.30	715.01	765.06	USD   
00470002     	66801	7	Group 7 - FII	15	Standard	182.15	1157.94	.00	.00	.00	14.11	1340.09	80.41	1340.09	1354.20	USD   
00470002     	66801	8	Group 8 - NAC	18	Standard Marketing Fund	182.15	1157.94	.00	.00	.00	14.11	1340.09	26.80	1340.09	1354.20	USD   
00480003     	60501	11	Group 11 - FII	24	Standard	2875.63	187.25	.00	.00	.00	237.80	3062.88	183.77	3145.38	3383.18	USD   
00480003     	60501	12	Group 12 - NAC	33	Standard Marketing Fund	2875.63	187.25	.00	.00	.00	237.80	3062.88	61.26	3145.38	3383.18	USD   
00480004     	67001	15	Group 15 - FII	27	Standard	1381.99	267.50	.00	.00	.00	112.52	1649.49	98.97	1649.49	1762.01	USD   
00480004     	67001	16	Group 16 - NAC	41	Standard Marketing Fund	1381.99	267.50	.00	.00	.00	112.52	1649.49	32.99	1649.49	1762.01	USD   
00490002     	173601	7	Group 7 - FII	13	Standard	3338.32	1275.00	.00	.00	.00	233.68	4188.32	251.30	4538.32	4847.00	USD   
00490002     	173601	7	Group 7 - FII	14	Exempt	2600.00	1050.00	.00	.00	.00	182.00	350.00	.00	3650.00	3832.00	USD   
00490002     	173601	8	Group 8 - NAC	15	Standard Marketing Fund	3338.32	1275.00	.00	.00	.00	233.68	4188.32	83.77	4538.32	4847.00	USD   
00490002     	173601	8	Group 8 - NAC	16	Exempt	2600.00	1050.00	.00	.00	.00	182.00	350.00	.00	3650.00	3832.00	USD   
00500002     	172401	7	Group 7 - FII	13	Standard	385.33	1875.00	.00	.00	.00	26.97	2260.33	135.62	2260.33	2287.30	USD   
00500002     	172401	8	Group 8 - NAC	15	Standard Marketing Fund	385.33	1875.00	.00	.00	.00	26.97	2260.33	45.21	2260.33	2287.30	USD   
00520002     	50201	7	Group 7 - FII	13	Standard	738.79	1054.58	256.49	.00	.00	66.28	1102.27	60.62	1536.88	1859.65	USD   
00520002     	50201	7	Group 7 - FII	14	Exempt	140.00	256.49	256.49	.00	.00	10.89	-256.49	.00	140.00	407.38	USD   
00520002     	50201	8	Group 8 - NAC	15	Standard Marketing Fund	738.79	1054.58	256.49	.00	.00	66.28	1102.27	22.05	1536.88	1859.65	USD   
00520002     	50201	8	Group 8 - NAC	16	Exempt	140.00	256.49	256.49	.00	.00	10.89	-256.49	.00	140.00	407.38	USD   
00530002     	290702	7	Group 7 - FII	13	Standard	4880.18	2934.42	70.87	.00	.00	292.81	7743.73	464.62	7743.73	8107.41	USD   
00530002     	290702	7	Group 7 - FII	14	Exempt	308.42	70.87	70.87	.00	.00	18.51	70.87	.00	308.42	397.80	USD   
00530002     	290702	8	Group 8 - NAC	15	Standard Marketing Fund	4880.18	2934.42	70.87	.00	.00	292.81	7743.73	154.87	7743.73	8107.41	USD   
00530002     	290702	8	Group 8 - NAC	16	Exempt	308.42	70.87	70.87	.00	.00	18.51	70.87	.00	308.42	397.80	USD   
00540002     	101101	7	Group 7 - FII	13	Standard	5954.56	723.16	.00	.00	.00	595.47	6677.72	400.66	6677.72	7273.19	USD   
00540002     	101101	8	Group 8 - NAC	15	Standard Marketing Fund	5954.56	723.16	.00	.00	.00	595.47	6677.72	133.55	6677.72	7273.19	USD   
00550002     	240601	7	Group 7 - FII	19	Standard	1556.70	664.41	.00	.00	235.77	108.96	2221.11	133.27	2456.88	2330.07	USD   
00550002     	240601	8	Group 8 - NAC	21	Standard Marketing Fund	1556.70	664.41	.00	.00	235.77	108.96	2221.11	44.42	2456.88	2330.07	USD   
00550003     	240602	11	Group 11 - FII	17	Standard	35.94	125.00	.00	.00	.00	2.52	160.94	9.66	160.94	163.46	USD   
00550003     	240602	12	Group 12 - NAC	23	Standard Marketing Fund	35.94	125.00	.00	.00	.00	2.52	160.94	3.22	160.94	163.46	USD   
00560002     	381101	7	Group 7 - FII	13	Standard	6149.22	1773.46	520.74	.00	.00	368.96	6939.44	416.37	7464.44	8354.14	USD   
00560002     	381101	7	Group 7 - FII	14	Exempt	5199.49	1695.74	520.74	.00	.00	311.97	970.74	.00	6374.49	7207.20	USD   
00560002     	381101	8	Group 8 - NAC	15	Standard Marketing Fund	6149.22	1773.46	520.74	.00	.00	368.96	6939.44	138.79	7464.44	8354.14	USD   
00560002     	381101	8	Group 8 - NAC	16	Exempt	5199.49	1695.74	520.74	.00	.00	311.97	970.74	.00	6374.49	7207.20	USD   
00570002     	420901	7	Group 7 - FII	13	Standard	291.43	276.68	.00	.00	.00	18.50	568.11	34.09	568.11	586.61	USD   
00570002     	420901	8	Group 8 - NAC	15	Standard Marketing Fund	291.43	276.68	.00	.00	.00	18.50	568.11	11.36	568.11	586.61	USD   
00580002     	10701	7	Group 7 - FII	22	Standard	3415.72	1820.26	35.00	.00	.00	281.80	4542.46	272.55	4895.72	5517.78	USD   
00580002     	10701	7	Group 7 - FII	23	Exempt	644.88	35.00	35.00	.00	.00	53.20	35.00	.00	644.88	733.08	USD   
00580002     	10701	8	Group 8 - NAC	25	Standard Marketing Fund	3415.72	1820.26	35.00	.00	.00	281.80	4542.46	90.85	4895.72	5517.78	USD   
00580002     	10701	8	Group 8 - NAC	26	Exempt	644.88	35.00	35.00	.00	.00	53.20	35.00	.00	644.88	733.08	USD   
00580003     	14201	11	Group 11 - FII	19	Standard	723.34	967.40	.00	.00	.00	59.66	1690.74	101.44	1690.74	1750.40	USD   
00580003     	14201	12	Group 12 - NAC	28	Standard Marketing Fund	723.34	967.40	.00	.00	.00	59.66	1690.74	33.81	1690.74	1750.40	USD   
00590002     	110501	7	Group 7 - FII	19	Standard	201.68	.00	.00	.00	.00	14.12	201.68	12.10	201.68	215.80	USD   
00590002     	110501	8	Group 8 - NAC	21	Standard Marketing Fund	201.68	.00	.00	.00	.00	14.12	201.68	4.03	201.68	215.80	USD   
00590003     	50801	11	Group 11 - FII	17	Standard	364.42	322.08	.00	.00	.00	35.54	686.50	41.19	686.50	722.04	USD   
00590003     	50801	12	Group 12 - NAC	23	Standard Marketing Fund	364.42	322.08	.00	.00	.00	35.54	686.50	13.73	686.50	722.04	USD   
00600002     	530101	8	Group 8 - FII	15	Standard	3137.43	.00	89.75	.00	.00	363.71	3047.68	182.86	3047.68	3501.14	CAD   
00600002     	530101	8	Group 8 - FII	16	Exempt	1265.01	.00	89.75	.00	.00	151.82	89.75	.00	1175.26	1416.83	CAD   
00600002     	530101	9	Group 9 - NAC	18	Standard Marketing Fund	3137.43	.00	89.75	.00	.00	363.71	3047.68	60.95	3047.68	3501.14	CAD   
00600002     	530101	9	Group 9 - NAC	19	Exempt	1265.01	.00	89.75	.00	.00	151.82	89.75	.00	1175.26	1416.83	CAD   
00610002     	281701	7	Group 7 - FII	15	Standard	2345.97	.00	10.93	.00	.00	236.96	2335.04	140.10	2335.04	2582.93	USD   
00610002     	281701	7	Group 7 - FII	16	Exempt	741.06	.00	10.93	.00	.00	74.85	10.93	.00	730.13	815.91	USD   
00610002     	281701	7	Group 7 - FII	17	Sales to Other FASTSIGNS	40.00	.00	.00	.00	.00	4.04	40.00	.00	40.00	44.04	USD   
00610002     	281701	8	Group 8 - NAC	18	Standard Marketing Fund	2345.97	.00	10.93	.00	.00	236.96	2335.04	46.70	2335.04	2582.93	USD   
00610002     	281701	8	Group 8 - NAC	19	Exempt	741.06	.00	10.93	.00	.00	74.85	10.93	.00	730.13	815.91	USD   
00610002     	281701	8	Group 8 - NAC	20	Sales to Other FASTSIGNS Marketing Fund	40.00	.00	.00	.00	.00	4.04	40.00	.00	40.00	44.04	USD   
00620002     	311101 	7	Group 7 - FII	17	Standard	2784.54	616.75	.00	.00	.00	174.03	3331.29	199.88	3401.29	3575.32	USD   
00620002     	311101 	7	Group 7 - FII	18	Exempt	2143.25	606.75	.00	.00	.00	133.95	70.00	.00	2750.00	2883.95	USD   
00620002     	311101 	8	Group 8 - NAC	21	Standard Marketing Fund	2784.54	616.75	.00	.00	.00	174.03	3331.29	66.63	3401.29	3575.32	USD   
00620002     	311101 	8	Group 8 - NAC	22	Exempt	2143.25	606.75	.00	.00	.00	133.95	70.00	.00	2750.00	2883.95	USD   
00630002     	31901	7	Group 7 - FII	15	Standard	1608.54	160.00	10.00	.00	.00	85.25	1723.54	103.41	1823.54	1928.79	USD   
00630002     	31901	7	Group 7 - FII	16	Exempt	276.05	45.00	10.00	.00	.00	14.63	10.00	.00	301.05	335.68	USD   
00630002     	31901	8	Group 8 - NAC	18	Standard Marketing Fund	1608.54	160.00	10.00	.00	.00	85.25	1723.54	34.47	1823.54	1928.79	USD   
00630002     	31901	8	Group 8 - NAC	19	Exempt	276.05	45.00	10.00	.00	.00	14.63	10.00	.00	301.05	335.68	USD   
00640002     	174901	7	Group 7 - FII	13	Standard	45.99	.00	.00	.00	.00	3.22	45.99	2.76	45.99	49.21	USD   
00640002     	174901	8	Group 8 - NAC	15	Standard Marketing Fund	45.99	.00	.00	.00	.00	3.22	45.99	.92	45.99	49.21	USD   
00650002     	150401	7	Group 7 - FII	15	Standard	133.71	.00	.00	.00	.00	12.71	133.71	8.02	133.71	146.42	USD   
00650002     	150401	8	Group 8 - NAC	18	Standard Marketing Fund	133.71	.00	.00	.00	.00	12.71	133.71	2.67	133.71	146.42	USD   
00760002     	180901	7	Group 7 - FII	13	Standard	1378.64	.00	.00	.00	.00	126.84	1378.64	82.72	1378.64	1505.48	USD   
00760002     	180901	8	Group 8 - NAC	15	Standard Marketing Fund	1378.64	.00	.00	.00	.00	126.84	1378.64	27.57	1378.64	1505.48	USD   
00770002     	190401	7	Group 7 - FII	13	Standard	13175.82	7749.42	.00	.00	.00	922.30	20917.74	1255.06	20925.24	21847.54	USD   
00770002     	190401	8	Group 8 - NAC	15	Standard Marketing Fund	13175.82	7749.42	.00	.00	.00	922.30	20917.74	418.35	20925.24	21847.54	USD   
00780002     	190301	7	Group 7 - FII	13	Standard	30.00	.00	.00	.00	.00	2.10	30.00	1.80	30.00	32.10	USD   
00780002     	190301	8	Group 8 - NAC	15	Standard Marketing Fund	30.00	.00	.00	.00	.00	2.10	30.00	.60	30.00	32.10	USD   
00790002     	175301	7	Group 7 - FII	13	Standard	1981.00	995.77	.00	.00	175.73	138.67	985.23	59.11	3152.50	3115.44	USD   
00790002     	175301	8	Group 8 - NAC	15	Standard Marketing Fund	1981.00	995.77	.00	.00	175.73	138.67	985.23	19.70	3152.50	3115.44	USD   
00800002     	15801	7	Group 7 - FII	13	Standard	3258.46	15.00	15.00	.00	.00	268.84	3258.46	195.51	3258.46	3542.30	USD   
00800002     	15801	7	Group 7 - FII	14	Exempt	86.01	15.00	15.00	.00	.00	7.10	15.00	.00	86.01	108.11	USD   
00800002     	15801	8	Group 8 - NAC	15	Standard Marketing Fund	3258.46	15.00	15.00	.00	.00	268.84	3258.46	65.17	3258.46	3542.30	USD   
00800002     	15801	8	Group 8 - NAC	16	Exempt	86.01	15.00	15.00	.00	.00	7.10	15.00	.00	86.01	108.11	USD   
00810002     	20108	7	Group 7 - FII	13	Standard	1922.70	1816.33	.00	.00	12.36	168.24	3589.03	215.34	3751.39	3907.27	USD   
00810002     	20108	7	Group 7 - FII	14	Exempt	915.56	1012.50	.00	.00	.00	80.11	150.00	.00	1928.06	2008.17	USD   
00810002     	20108	8	Group 8 - NAC	15	Standard Marketing Fund	1922.70	1816.33	.00	.00	12.36	168.24	3589.03	71.78	3751.39	3907.27	USD   
00810002     	20108	8	Group 8 - NAC	16	Exempt	915.56	1012.50	.00	.00	.00	80.11	150.00	.00	1928.06	2008.17	USD   
00820002     	174801	7	Group 7 - FII	15	Standard	288.54	.00	.00	.00	.00	20.19	288.54	17.31	288.54	308.73	USD   
00820002     	174801	8	Group 8 - NAC	18	Standard Marketing Fund	288.54	.00	.00	.00	.00	20.19	288.54	5.77	288.54	308.73	USD   
00830002     	65301	7	Group 7 - FII	13	Standard	2795.17	262.00	.00	.00	.01	258.59	2999.18	179.95	3289.19	3547.76	USD   
00830002     	65301	8	Group 8 - NAC	15	Standard Marketing Fund	2795.17	262.00	.00	.00	.01	258.59	2999.18	59.98	3289.19	3547.76	USD   
00840002     	222901	7	Group 7 - FII	15	Standard	2274.98	859.65	.00	.00	.00	153.55	3134.63	188.08	3134.63	3288.18	USD   
00840002     	222901	8	Group 8 - FII	15	Standard	748.30	237.00	.00	.00	.00	50.50	985.30	59.12	985.30	1035.80	USD   
00840002     	222901	8	Group 8 - NAC	18	Standard Marketing Fund	1526.68	622.65	.00	.00	.00	103.05	2149.33	42.99	2149.33	2252.38	USD   
00860002     	14001	7	Group 7 - FII	15	Standard	426.71	3151.35	25.00	.00	.00	35.20	3553.06	213.18	3553.06	3613.26	USD   
00860002     	14001	7	Group 7 - FII	16	Exempt	.00	2610.27	25.00	.00	.00	.00	25.00	.00	2585.27	2610.27	USD   
00860002     	14001	8	Group 8 - NAC	18	Standard Marketing Fund	426.71	3151.35	25.00	.00	.00	35.20	3553.06	71.06	3553.06	3613.26	USD   
00860002     	14001	8	Group 8 - NAC	19	Exempt	.00	2610.27	25.00	.00	.00	.00	25.00	.00	2585.27	2610.27	USD   
00870002     	250501	7	Group 7 - FII	15	Standard	3261.15	6351.55	92.05	.00	.00	293.51	9520.65	571.24	9520.65	9906.21	USD   
00870002     	250501	7	Group 7 - FII	16	Exempt	166.95	1432.05	92.05	.00	.00	15.03	92.05	.00	1506.95	1614.03	USD   
