00330002     	270901 	7	Group 7 - FII	16	Exempt	1136.86	580.68	179.86	.00	.00	291.25	.00	USD   
00330002     	270901 	8	Group 8 - NAC	18	Standard Marketing Fund	1332.32	580.68	179.86	.00	.00	3959.42	79.19	USD   
00330002     	270901 	8	Group 8 - NAC	19	Exempt	1136.86	580.68	179.86	.00	.00	291.25	.00	USD   
00340002     	15301	7	Group 7 - FII	13	Standard	82.70	341.99	.00	.00	.00	1248.95	74.94	USD   
00340002     	15301	8	Group 8 - NAC	15	Standard Marketing Fund	82.70	341.99	.00	.00	.00	1248.95	24.98	USD   
00350002     	171801	7	Group 7 - FII	15	Standard	620.84	584.98	25.00	.00	.00	2270.75	136.25	USD   
00350002     	171801	7	Group 7 - FII	16	Exempt	620.84	25.00	25.00	.00	.00	25.00	.00	USD   
00350002     	171801	8	Group 8 - NAC	18	Standard Marketing Fund	620.84	584.98	25.00	.00	.00	2270.75	45.42	USD   
00350002     	171801	8	Group 8 - NAC	19	Exempt	620.84	25.00	25.00	.00	.00	25.00	.00	USD   
00360002     	66401	7	Group 7 - FII	13	Standard	85.83	874.20	.00	.00	.00	1076.53	64.59	USD   
00360002     	66401	8	Group 8 - NAC	15	Standard Marketing Fund	85.83	874.20	.00	.00	.00	1076.53	21.53	USD   
00370002     	65001	7	Group 7 - FII	13	Standard	1153.60	220.00	9.54	.00	.00	2764.75	165.89	USD   
00370002     	65001	7	Group 7 - FII	14	Exempt	35.00	9.54	9.54	.00	.00	9.54	.00	USD   
00370002     	65001	8	Group 8 - NAC	15	Standard Marketing Fund	1153.60	220.00	9.54	.00	.00	2764.75	55.30	USD   
00370002     	65001	8	Group 8 - NAC	16	Exempt	35.00	9.54	9.54	.00	.00	9.54	.00	USD   
00380002     	180801	7	Group 7 - FII	13	Standard	1706.39	165.93	37.50	.00	.00	3479.23	208.75	USD   
00380002     	180801	7	Group 7 - FII	14	Exempt	1706.39	165.93	37.50	.00	.00	45.43	.00	USD   
