20190517,102901,Group 7 - FII,18,Exempt,199.69,232.66,38,0,0,20.47,38,0,394.35,470.82,USD   
20190517,102901,Group 8 - NAC,21,Standard Marketing Fund,2275.95,917.33,38,0,0,233.28,3045.28,60.91,3215.28,3504.5601,USD   
20190517,102901,Group 8 - NAC,22,Exempt,199.69,232.66,38,0,0,20.47,38,0,394.35,470.82,USD   
20190518,102901,Group 7 - FII,17,Standard,961.95,302.29,46,0,0,98.59,1153.24,69.19,1218.24,1362.83,USD   
20190518,102901,Group 7 - FII,18,Exempt,158.68,103.5,46,0,0,16.26,46,0,216.18,278.44,USD   
20190518,102901,Group 8 - NAC,21,Standard Marketing Fund,961.95,302.29,46,0,0,98.59,1153.24,23.06,1218.24,1362.83,USD   
20190518,102901,Group 8 - NAC,22,Exempt,158.68,103.5,46,0,0,16.26,46,0,216.18,278.44,USD   
20190517,10303,Group 7 - FII,17,Standard,4267.79,1990.72,750,0,0,341.44,5406.5098,324.39,5508.5098,6599.9502,USD   
20190517,10303,Group 7 - FII,18,Exempt,3028.8899,750,750,0,0,242.32,750,0,3028.8899,4021.21,USD   
20190517,10303,Group 8 - NAC,21,Standard Marketing Fund,4267.79,1990.72,750,0,0,341.44,5406.5098,108.13,5508.5098,6599.9502,USD   
20190517,10303,Group 8 - NAC,22,Exempt,3028.8899,750,750,0,0,242.32,750,0,3028.8899,4021.21,USD   
20190518,10303,Group 7 - FII,17,Standard,7719.79,1236.51,765,0,0,617.6,7786.2998,467.18,8191.2998,9573.9004,USD   
20190518,10303,Group 7 - FII,18,Exempt,3509.8601,765,765,0,0,280.78,765,0,3509.8601,4555.6401,USD   
20190518,10303,Group 8 - NAC,21,Standard Marketing Fund,7719.79,1236.51,765,0,0,617.6,7786.2998,155.73,8191.2998,9573.9004,USD   
20190518,10303,Group 8 - NAC,22,Exempt,3509.8601,765,765,0,0,280.78,765,0,3509.8601,4555.6401,USD   
20190517,103101,Group 7 - FII,13,Standard,1821.92,6895.3799,0,0,45.96,141.21,8589.2998,515.36,8763.2598,8858.5098,USD   
20190517,103101,Group 7 - FII,14,Exempt,0,6237.2002,0,0,0,0,58,0,6237.2002,6237.2002,USD   
20190517,103101,Group 8 - NAC,15,Standard Marketing Fund,1821.92,6895.3799,0,0,45.96,141.21,8589.2998,171.79,8763.2598,8858.5098,USD   
20190517,103101,Group 8 - NAC,16,Exempt,0,6237.2002,0,0,0,0,58,0,6237.2002,6237.2002,USD   
20190518,103101,Group 7 - FII,13,Standard,370.94,696.74,22,0,260,28.74,1045.6801,62.74,1305.6801,1096.42,USD   
20190518,103101,Group 7 - FII,14,Exempt,0,455.84,22,0,260,0,22,0,693.84,455.84,USD   
20190518,103101,Group 8 - NAC,15,Standard Marketing Fund,370.94,696.74,22,0,260,28.74,1045.6801,20.91,1305.6801,1096.42,USD   
20190518,103101,Group 8 - NAC,16,Exempt,0,455.84,22,0,260,0,22,0,693.84,455.84,USD   
20190517,103201,Group 7 - FII,17,Standard,696.82,2825.1001,0,0,0,48.55,3191.8,191.51,3521.9199,3577.6599,USD   
20190517,103201,Group 8 - NAC,21,Standard Marketing Fund,696.82,2825.1001,0,0,0,48.55,3191.8,63.84,3521.9199,3577.6599,USD   
20190518,103201,Group 7 - FII,17,Standard,1163.52,1896,0,0,56.24,93.1,3004.52,180.27,3115.76,3152.6201,USD   
20190518,103201,Group 8 - NAC,21,Standard Marketing Fund,1163.52,1896,0,0,56.24,93.1,3004.52,60.09,3115.76,3152.6201,USD   
20190517,103401,Group 7 - FII,17,Standard,262.09,1064.0601,0,0,20.6,26.86,1311.15,78.67,1346.75,1353.01,USD   
20190517,103401,Group 8 - NAC,21,Standard Marketing Fund,262.09,1064.0601,0,0,20.6,26.86,1311.15,26.22,1346.75,1353.01,USD   
20190518,103401,Group 7 - FII,17,Standard,551.29,2987.55,0,0,0,56.53,3538.8401,212.33,3553.8401,3610.3701,USD   
20190518,103401,Group 7 - FII,20,Sales to Other FASTSIGNS,0,850,0,0,0,0,850,0,850,850,USD   
20190518,103401,Group 8 - NAC,21,Standard Marketing Fund,551.29,2987.55,0,0,0,56.53,3538.8401,70.78,3553.8401,3610.3701,USD   
20190518,103401,Group 8 - NAC,24,Sales to Other FASTSIGNS Marketing Fund,0,850,0,0,0,0,850,0,850,850,USD   
20190517,103501,Group 7 - FII,17,Standard,254.29,0,0,0,0,26.06,254.29,15.26,254.29,280.35,USD   
20190517,103501,Group 8 - NAC,21,Standard Marketing Fund,254.29,0,0,0,0,26.06,254.29,5.09,254.29,280.35,USD   
20190518,103501,Group 7 - FII,17,Standard,270.64,0,0,0,0,27.74,270.64,16.24,270.64,298.38,USD   
20190518,103501,Group 8 - NAC,21,Standard Marketing Fund,270.64,0,0,0,0,27.74,270.64,5.41,270.64,298.38,USD   
20190517,103601,Group 7 - FII,17,Standard,858.97,0,0,0,0,70.87,858.97,51.54,858.97,929.84,USD   
20190517,103601,Group 8 - NAC,21,Standard Marketing Fund,858.97,0,0,0,0,70.87,858.97,17.18,858.97,929.84,USD   
20190518,103601,Group 7 - FII,17,Standard,102.67,143.35,0,0,0,8.48,246.02,14.76,246.02,254.5,USD   
20190518,103601,Group 8 - NAC,21,Standard Marketing Fund,102.67,143.35,0,0,0,8.48,246.02,4.92,246.02,254.5,USD   
20190517,10402,Group 7 - FII,13,Standard,638.9,5085.1602,0,0,0,52.72,5724.0601,343.44,5724.0601,5776.7798,USD   
20190517,10402,Group 8 - NAC,15,Standard Marketing Fund,638.9,5085.1602,0,0,0,52.72,5724.0601,114.48,5724.0601,5776.7798,USD   
20190518,10402,Group 7 - FII,13,Standard,4715.3501,241.5,45,0,0,389.03,4726.8501,283.61,4911.8501,5390.8799,USD   
20190518,10402,Group 7 - FII,14,Exempt,1482.42,45,45,0,0,122.3,45,0,1482.42,1694.72,USD   
20190518,10402,Group 8 - NAC,15,Standard Marketing Fund,4715.3501,241.5,45,0,0,389.03,4726.8501,94.54,4911.8501,5390.8799,USD   
20190518,10402,Group 8 - NAC,16,Exempt,1482.42,45,45,0,0,122.3,45,0,1482.42,1694.72,USD   
20190517,10501,Group 7 - FII,17,Standard,214.62,968.76,15,0,0,17.71,1168.38,70.1,1168.38,1201.09,USD   
20190517,10501,Group 7 - FII,18,Exempt,0,315,15,0,0,0,15,0,300,315,USD   
20190517,10501,Group 8 - NAC,21,Standard Marketing Fund,214.62,968.76,15,0,0,17.71,1168.38,23.37,1168.38,1201.09,USD   
20190517,10501,Group 8 - NAC,22,Exempt,0,315,15,0,0,0,15,0,300,315,USD   
20190518,10501,Group 7 - FII,17,Standard,5948.8901,21857.3906,15,0,0,490.79,27221.2793,1633.28,27483.7793,28297.0703,USD   
20190518,10501,Group 7 - FII,18,Exempt,0,183,15,0,0,0,15,0,168,183,USD   
